"theDate","rawDeath","rawPop","ASM","ASMR","coef1","coef2","expected"
2014-12-01,83.0612244897959,4556473.91304348,106.095533726147,2.01350363861965e-05,146.875169621164,-0.00271372166481307,102.356565709906
2014-12-02,82.9591836734694,4556734.7826087,105.914369705603,2.01006546924775e-05,154.372194614561,-0.00316945482397111,102.374118772491
2014-12-03,82.8571428571429,4556995.65217391,105.733329294224,2.00662964575692e-05,158.176815231223,-0.00342658176140436,101.956888271862
2014-12-04,82.469387755102,4557256.52173913,105.226194244157,1.99700512875118e-05,160.840697643595,-0.00361982966910059,101.446532432993
2014-12-05,82.0816326530612,4557517.39130435,104.719078497674,1.98738097809295e-05,154.09304469254,-0.00322848051295441,101.116907955471
2014-12-06,81.6938775510204,4557778.26086957,104.211982062242,1.97775719392396e-05,147.362781324951,-0.00283823590910409,100.787330056553
2014-12-07,81.3061224489796,4558039.13043478,103.704904945324,1.96813377638587e-05,137.621956856669,-0.00225605741721874,100.597798582692
2014-12-08,80.9183673469388,4558300,103.197847154378,1.95851072562018e-05,127.882321168757,-0.00167402091757743,100.408289869476
2014-12-09,80.530612244898,4558560.86956522,102.690808696856,1.94888804176831e-05,118.337486041988,-0.0010922797673745,100.40989822007
2014-12-10,80.1428571428571,4558821.73913043,102.183789580201,1.93926572497155e-05,108.143355441188,-0.000475718045354088,100.334919444746
2014-12-11,80.8367346938775,4559082.60869565,103.056283927404,1.95582410854406e-05,102.773325243024,-0.000129103763608975,100.654086963383
2014-12-12,81.530612244898,4559343.47826087,103.928631087257,1.9723796987637e-05,106.484489765989,-0.000338432961348556,100.928774272491
2014-12-13,82.2244897959184,4559604.34782609,104.800831099862,1.98893249639153e-05,108.872623797265,-0.000467150934667863,101.203406902823
2014-12-14,82.9183673469388,4559865.2173913,105.672884005308,2.00548250218834e-05,112.236270788467,-0.000658035902050545,101.432637348601
2014-12-15,83.6122448979592,4560126.08695652,106.544789843665,2.02202971691462e-05,115.59916640339,-0.000848853894856132,101.661834303747
2014-12-16,84.3061224489796,4560386.95652174,107.416548654991,2.03857414133058e-05,118.635307737458,-0.00103934663056376,101.569236063601
2014-12-17,85,4560647.82608696,108.288160479326,2.05511577619613e-05,124.827637418844,-0.00139939340034733,101.848198391741
2014-12-18,84.8367346938775,4560908.69565217,108.102387889795,2.0515901444203e-05,127.321534782566,-0.00155257982225156,101.825068941551
2014-12-19,84.6734693877551,4561169.56521739,107.916629800172,2.04806478782685e-05,127.053098133916,-0.00154431498190131,101.690813186151
2014-12-20,84.5102040816327,4561430.43478261,107.73088620924,2.04453970639262e-05,132.243537487011,-0.00186841888976459,101.556625641517
2014-12-21,84.3469387755102,4561691.30434783,107.545157115777,2.04101490009445e-05,137.784376185124,-0.00221480766328038,101.406160315744
2014-12-22,84.1836734693878,4561952.17391304,107.359442518563,2.0374903689092e-05,143.324779338502,-0.0025611265980121,101.255713839555
2014-12-23,84.0204081632653,4562213.04347826,107.173742416379,2.0339661128137e-05,149.267576466223,-0.00290769490631574,101.502872240175
2014-12-24,83.8571428571429,4562473.91304348,106.988056808005,2.0304421317848e-05,154.356284252951,-0.00320834686175128,101.649562008101
2014-12-25,83.3877551020408,4562734.7826087,106.32792658399,2.01791403977814e-05,157.784248432618,-0.00341613060329829,101.660638751031
2014-12-26,82.9183673469388,4562995.65217391,105.667927360073,2.00538843391924e-05,158.185184052402,-0.00343237424904577,101.79127514058
2014-12-27,82.4489795918367,4563256.52173913,105.008059097769,1.99286531347774e-05,152.069855863081,-0.0030520372326308,101.921832093725
2014-12-28,81.9795918367347,4563517.39130435,104.348321758611,1.98034467772358e-05,147.899566643946,-0.00279561109848219,101.962085073687
2014-12-29,81.5102040816327,4563778.26086957,103.688715304144,1.96782652592698e-05,143.729451693514,-0.00253922698420246,102.002334662115
2014-12-30,81.0408163265306,4564039.13043478,103.029239695931,1.95531085735845e-05,139.10645729014,-0.0022825258935551,101.595426755455
2014-12-31,80.5714285714286,4564300,102.369894895548,1.94279767128877e-05,133.392085621474,-0.00196725767308766,101.060205764279
2015-01-01,80.6122448979592,4564605.55555556,102.494275455423,1.94515819204856e-05,133.336972276124,-0.00191016117694533,101.941563171851
2015-01-02,80.6530612244898,4564911.11111111,102.618589556042,1.94751745153045e-05,140.899181927665,-0.00236910520376625,101.958199693359
2015-01-03,80.6938775510204,4565216.66666667,102.742837220991,1.94987545018201e-05,146.598167722889,-0.0027371384384595,101.605086071492
2015-01-04,80.734693877551,4565522.22222222,102.867018473842,1.95223218845066e-05,146.761696153932,-0.00276075819567463,101.377592175237
2015-01-05,80.7755102040816,4565827.77777778,102.991133338162,1.95458766678362e-05,146.925030953875,-0.00278436252640555,101.150111019768
2015-01-06,80.8163265306122,4566133.33333333,103.115181837507,1.95694188562794e-05,141.590614372826,-0.00244965756998609,101.315794264684
2015-01-07,80.8571428571429,4566438.88888889,103.239163995423,1.95929484543048e-05,136.28606386797,-0.00211501026982808,101.511065011456
2015-01-08,81.4489795918367,4566744.44444444,103.981008594095,1.97337373024548e-05,132.08581923116,-0.00184085558951799,101.816630772716
2015-01-09,82.0408163265306,4567050,104.722743808168,1.98745053913627e-05,129.954527741143,-0.00168469670861404,102.251375064694
2015-01-10,82.6326530612245,4567355.55555556,105.464369663304,2.00152527258984e-05,125.286839906743,-0.00137214326675818,102.721943884905
2015-01-11,83.2244897959184,4567661.11111111,106.205886185154,2.01559793109302e-05,125.523571938453,-0.00136460843184153,103.081221668388
2015-01-12,83.8163265306122,4567966.66666667,106.94729339936,2.02966851513247e-05,125.760418948865,-0.00135708456226567,103.440449153281
2015-01-13,84.4081632653061,4568272.22222222,107.688591331559,2.0437370251947e-05,130.477832847379,-0.00164144424056783,103.47935797852
2015-01-14,85,4568577.77777778,108.429780007377,2.05780346176605e-05,135.064104278759,-0.00192569924192863,103.388277448275
2015-01-15,83.6938775510204,4568883.33333333,106.730781240107,2.0255595012546e-05,135.287865771009,-0.00197121076350712,102.861448711317
2015-01-16,82.3877551020408,4569188.88888889,105.032082137341,1.99332122783992e-05,131.539766935249,-0.00179035226449081,102.086681832111
2015-01-17,81.0816326530612,4569494.44444444,103.333682619096,1.9610886400041e-05,129.037066674033,-0.0017021395517057,101.033466769371
2015-01-18,79.7755102040816,4569800,101.635582605419,1.92886173622978e-05,118.115035093207,-0.00109060650956403,100.17128619135
2015-01-19,78.469387755102,4570105.55555556,99.9377820163856,1.89664051500011e-05,107.193469623112,-0.000479167771207757,99.3092431156595
2015-01-20,77.1632653061224,4570411.11111111,98.2402807720984,1.8644249747988e-05,92.6501623277899,0.000368032644321298,98.7061394900968
2015-01-21,75.8571428571429,4570716.66666667,96.5430787926902,1.83221511411012e-05,78.3451219606308,0.00121497825649164,98.3388041494573
2015-01-22,77,4571022.22222222,98.0558376843438,1.8609245745909e-05,69.7811969342711,0.00174779992902522,98.5447403662392
2015-01-23,78.1428571428571,4571327.77777778,99.5683687112259,1.88962971060552e-05,61.219226654307,0.00228044224267333,98.7507450842247
2015-01-24,79.2857142857143,4571633.33333333,101.08067192577,1.91833052314906e-05,59.0134444975368,0.00243889758352987,99.1552598248549
2015-01-25,80.4285714285714,4571938.88888889,102.592747380394,1.94702701321631e-05,67.3711859175112,0.00194101860340613,99.3203521295761
2015-01-26,81.5714285714286,4572244.44444444,104.104595127497,1.97571918180174e-05,75.7282081765232,0.00144324319892922,99.4854344740971
2015-01-27,82.7142857142857,4572550,105.616215219465,2.00440702989952e-05,86.6943914464008,0.000775709384280299,99.464119330423
2015-01-28,83.8571428571429,4572855.55555556,107.127607708665,2.03309055850348e-05,97.6068433995702,0.000108332466251252,99.3903207914646
2015-01-29,83.4489795918367,4573161.11111111,106.561287010727,2.0223428036652e-05,104.801433964662,-0.000355679058710807,98.9455339420477
2015-01-30,83.0408163265306,4573466.66666667,105.995018028428,2.01159603029735e-05,118.203847573785,-0.00117313288375083,98.8882146428275
2015-01-31,82.6326530612245,4573772.22222222,105.428800758553,2.00085023833889e-05,124.310481790256,-0.00154419494852392,98.8837677678614
2015-02-01,82.2244897959184,4574077.77777778,104.862635197883,1.99010542772875e-05,123.101451310145,-0.00146088816753563,99.0450058553357
2015-02-02,81.8163265306122,4574383.33333333,104.2965213432,1.97936159840582e-05,121.892568307511,-0.00137760275219316,99.2062061843941
2015-02-03,81.4081632653061,4574688.88888889,103.73045919128,1.96861875030897e-05,120.856457434665,-0.00130556871978325,99.3550461885543
2015-02-04,81,4574994.44444444,103.164448738903,1.95787688337704e-05,119.681766624593,-0.00123348509480191,99.366267113206
2015-02-05,81.2040816326531,4575300,103.369610867056,1.96177049394701e-05,119.887549937108,-0.00123686291207013,99.5151809124013
2015-02-06,81.4081632653061,4575605.55555556,103.574770584319,1.96566405876259e-05,117.972157394348,-0.00111950055254168,99.5317442928818
2015-02-07,81.6122448979592,4575911.11111111,103.779927887397,1.96955757776128e-05,118.145666242927,-0.00112755422810195,99.5714654434036
2015-02-08,81.8163265306122,4576216.66666667,103.985082773,1.97345105088059e-05,127.179569871962,-0.00168562508737048,99.4105821826209
2015-02-09,82.0204081632653,4576522.22222222,104.190235237836,1.97734447805808e-05,136.213351094024,-0.00224361938580568,99.2497217128749
2015-02-10,82.2244897959184,4576827.77777778,104.395385278618,1.98123785923135e-05,144.184625946405,-0.00273245567064577,99.1646863168454
2015-02-11,82.4285714285714,4577133.33333333,104.600532892058,1.98513119433801e-05,152.238930503369,-0.00322126479012966,99.1621505564028
2015-02-12,81.7142857142857,4577438.88888889,103.695958416472,1.96796398725559e-05,158.30597132393,-0.00360144071551271,98.9614312137115
2015-02-13,81,4577744.44444444,102.791483781865,1.95079867497657e-05,160.691324454872,-0.00377208052596612,98.5312094674766
2015-02-14,80.2857142857143,4578050,101.887108969311,1.93363525714172e-05,162.786417655732,-0.00392206623592611,98.1507660876698
2015-02-15,79.5714285714286,4578355.55555556,100.982833959887,1.91647373339192e-05,155.322510390723,-0.00347890380313224,97.9866968113001
2015-02-16,78.8571428571428,4578661.11111111,100.078658734675,1.89931410336815e-05,147.858658297073,-0.00303579703541487,97.822651559365
2015-02-17,78.1428571428571,4578966.66666667,99.1745832747631,1.88215636671151e-05,140.233719413685,-0.00258227244195586,97.6701227529264
2015-02-18,77.4285714285714,4579272.22222222,98.2706075612458,1.86500052306319e-05,132.80610670219,-0.00212891171020364,97.7131260711932
2015-02-19,78.3265306122449,4579577.77777778,99.4613902185949,1.88759944998472e-05,129.130695385191,-0.00188052677916647,98.1302114306315
2015-02-20,79.2244897959184,4579883.33333333,100.651975289295,1.91019462706474e-05,125.804306525295,-0.00165202689833311,98.5689910793758
2015-02-21,80.1224489795918,4580188.88888889,101.842362823181,1.93278605524902e-05,115.976877920553,-0.00103422979026447,98.9255313684628
2015-02-22,81.0204081632653,4580494.44444444,103.032552870071,1.95537373548301e-05,110.371164464596,-0.00067835018812628,99.1865265627697
2015-02-23,81.9183673469388,4580800,104.222545479764,1.97795766871184e-05,104.765846309494,-0.000322540481907545,99.4474763033208
2015-02-24,82.8163265306122,4581105.55555556,105.412340702045,2.00053785588031e-05,99.8916365021285,-1.42720244776377e-05,99.6562908184923
2015-02-25,83.7142857142857,4581411.11111111,106.601938586681,2.0231142979329e-05,94.7152733170385,0.000294093352626491,99.565166795202
2015-02-26,82.9795918367347,4581716.66666667,105.695957771193,2.00592040103228e-05,85.7844820841623,0.000807382415114062,99.0998328742234
2015-02-27,82.2448979591837,4582022.22222222,104.790134698479,1.98872949780761e-05,77.8009401814456,0.00126675559491387,98.6935402083601
2015-02-28,81.5102040816327,4582327.77777778,103.884469326359,1.97154158745841e-05,77.818782314392,0.00124929537951895,98.4246603041775
2015-03-01,80.7755102040816,4582633.33333333,102.978961612669,1.9543566691845e-05,74.4739931728219,0.00144030695583805,98.2318564093705
2015-03-02,80.0408163265306,4582938.88888889,102.073611515263,1.93717474218596e-05,71.1295060254282,0.00163127881310181,98.0390813263558
2015-03-03,79.3061224489796,4583244.44444444,101.168418992005,1.91999580566319e-05,66.3254464307406,0.00191700977389187,97.9503566706347
2015-03-04,78.5714285714286,4583550,100.263384000777,1.90281985881684e-05,61.5677198558368,0.0022026637779134,97.907266863852
2015-03-05,78.6122448979592,4583855.55555556,100.193541457267,1.90149437214885e-05,58.3072287803149,0.00240657531598169,98.0133149186969
2015-03-06,78.6530612244898,4584161.11111111,100.123725455378,1.90016938919339e-05,57.8301622864834,0.00245227263049366,98.2926606896287
2015-03-07,78.6938775510204,4584466.66666667,100.053935988248,1.89884490982023e-05,53.9588493506272,0.00270736907247725,98.6331464155744
2015-03-08,78.734693877551,4584772.22222222,99.9841730490159,1.89752093389919e-05,51.1680458163052,0.00289547518703308,98.9491773527251
2015-03-09,78.7755102040816,4585077.77777778,99.9144366308244,1.89619746130009e-05,48.3772400548358,0.00308355673750792,99.265176893929
2015-03-10,78.8163265306122,4585383.33333333,99.8447267268165,1.89487449189282e-05,47.6991996209638,0.00313448079638702,99.4306706845352
2015-03-11,78.8571428571429,4585688.88888889,99.7750433301377,1.89355202554729e-05,47.1531852601156,0.00318533087223293,99.7270713063201
2015-03-12,79.1632653061224,4585994.44444444,100.182920446406,1.90129280434233e-05,47.4634810977295,0.00318946079774103,100.108721025243
2015-03-13,79.469387755102,4586300,100.590725286626,1.90903221146713e-05,41.7386053220351,0.00353644223467428,100.114657289803
2015-03-14,79.7755102040816,4586605.55555556,100.998457869473,1.91677024727611e-05,47.995454213492,0.00316000845457981,100.160873781696
2015-03-15,80.0816326530612,4586911.11111111,101.406118213616,1.92450691212358e-05,56.5842496248514,0.00263917621120397,100.154409695618
2015-03-16,80.3877551020408,4587216.66666667,101.813706337718,1.93224220636374e-05,65.1731912279779,0.00211839841854615,100.147949118175
2015-03-17,80.6938775510204,4587522.22222222,102.221222260436,1.93997613035064e-05,71.9780347914607,0.00171343201521584,100.268510794689
2015-03-18,81,4587827.77777778,102.62866600042,1.94770868443824e-05,78.6981457269093,0.00130854632227464,100.304862600308
2015-03-19,81.1632653061225,4588133.33333333,102.856351013903,1.95202973912363e-05,85.0961149039064,0.000921274649787722,100.309123195851
2015-03-20,81.3265306122449,4588438.88888889,103.084025964599,1.95635060283533e-05,96.7962740732509,0.000232954792060048,100.643289509331
2015-03-21,81.4897959183673,4588744.44444444,103.311690849441,1.9606712755151e-05,97.1944867037669,0.000212943213057108,100.711243867405
2015-03-22,81.6530612244898,4589050,103.539345665364,1.96499175710477e-05,99.2728295616336,8.89085776356292e-05,100.741243629864
2015-03-23,81.8163265306122,4589355.55555556,103.766990409305,1.96931204754621e-05,101.350977416792,-3.50996093229181e-05,100.771237169606
2015-03-24,81.9795918367347,4589661.11111111,103.994625078203,1.97363214678135e-05,104.184386534277,-0.000208071067042502,100.747468648869
2015-03-25,82.1428571428571,4589966.66666667,104.222249669,1.97795205475214e-05,107.315938858751,-0.000381162747151349,101.019511438558
2015-03-26,82.3673469387755,4590272.22222222,104.523671973379,1.98367251145106e-05,110.579629619174,-0.0005614367075163,101.304695211005
2015-03-27,82.5918367346939,4590577.77777778,104.825050732634,1.98939214174134e-05,110.65933902553,-0.000560953872304798,101.391820101183
2015-03-28,82.8163265306122,4590883.33333333,105.126385956348,1.99511094580482e-05,109.702385204159,-0.000501260726753935,101.420555476731
2015-03-29,83.0408163265306,4591188.88888889,105.427677654098,2.0008289238233e-05,104.880727451612,-0.000202398387658841,101.536498892325
2015-03-30,83.265306122449,4591494.44444444,105.72892583546,2.00654607597852e-05,100.058803999716,9.64421394304741e-05,101.652413911665
2015-03-31,83.4897959183673,4591800,106.030130510009,2.01226240245216e-05,95.1270455011471,0.000402362971872453,101.776093611339
2015-04-01,83.7142857142857,4591992.30769231,106.333412267622,2.01801814825063e-05,89.7933005716002,0.000708594908776972,101.503540034048
2015-04-02,83.2857142857143,4592184.61538462,105.782765737379,2.00756786110566e-05,82.92399457677,0.00109850962571035,101.079063160885
2015-04-03,82.8571428571429,4592376.92307692,105.232192694709,1.99711896862348e-05,75.7661388076791,0.00150475228429774,100.636684562552
2015-04-04,82.4285714285714,4592569.23076923,104.681693123608,1.98667147050041e-05,74.284109495186,0.00158699186478984,100.515498028297
2015-04-05,82,4592761.53846154,104.131267008079,1.97622536643284e-05,73.1147627397158,0.00164988067654126,100.387290322943
2015-04-06,81.5714285714286,4592953.84615385,103.58091433213,1.96578065611725e-05,71.9458771622064,0.00171273542804376,100.259106523198
2015-04-07,81.1428571428571,4593146.15384615,103.030635079772,1.95533733925022e-05,71.8888351303682,0.00170355073942797,100.051935954591
2015-04-08,80.7142857142857,4593338.46153846,102.480429235024,1.94489541552843e-05,71.9499475699975,0.00169427906163476,99.9614632960051
2015-04-09,80.4897959183673,4593530.76923077,102.177204340953,1.93914074889837e-05,72.4549699138539,0.00166082836508675,99.9151061021982
2015-04-10,80.265306122449,4593723.07692308,101.873947783489,1.9333854813537e-05,84.5414402464261,0.000970490175996853,100.588495306534
2015-04-11,80.0408163265306,4593915.38461538,101.570659578179,1.92762961318946e-05,88.7407954776489,0.000747314407312159,101.098386516963
2015-04-12,79.8163265306122,4594107.69230769,101.267339740564,1.9218731447006e-05,88.5500864652453,0.000795617954868729,101.707220584909
2015-04-13,79.5918367346939,4594300,100.963988286178,1.91611607618193e-05,88.3592437378345,0.000843919494046488,102.315984330375
2015-04-14,79.3673469387755,4594492.30769231,100.66060523055,1.91035840792815e-05,86.3931488752134,0.00100717509148536,103.05081771329
2015-04-15,79.1428571428571,4594684.61538462,100.357190589203,1.90460014023386e-05,84.5683773121075,0.00117034226734083,103.925838413925
2015-04-16,79.5918367346939,4594876.92307692,100.897529281982,1.91485480304376e-05,84.2594962255827,0.00125095019190796,104.951463349932
2015-04-17,80.0408163265306,4595069.23076923,101.437821813727,1.92510858979973e-05,68.6164683704281,0.00220093837079778,105.024390900165
2015-04-18,80.4897959183673,4595261.53846154,101.978068191346,1.93536150063285e-05,65.5495400142048,0.00238886319327941,105.068503820626
2015-04-19,80.9387755102041,4595453.84615385,102.518268421742,1.94561353567415e-05,70.127573725387,0.00210424970389715,104.940280826661
2015-04-20,81.3877551020408,4595646.15384615,103.058422511819,1.95586469505463e-05,74.7056458002935,0.0018196693753777,104.812075615918
2015-04-21,81.8367346938776,4595838.46153846,103.598530468477,1.96611497890527e-05,78.6287320518247,0.00157752212438886,104.730413121963
2015-04-22,82.2857142857143,4596030.76923077,104.138592298616,1.97636438735702e-05,82.3309626750665,0.00133552257264926,104.429854684694
2015-04-23,82.3265306122449,4596223.07692308,104.239058700549,1.9782710601334e-05,85.2431400649726,0.00113655378710708,104.050832134021
2015-04-24,82.3673469387755,4596415.38461538,104.339521406312,1.98017766276308e-05,94.5485930383614,0.000575277906551457,104.068867113882
2015-04-25,82.4081632653061,4596607.69230769,104.439980415608,1.98208419524042e-05,93.9405874929251,0.000605919615254484,103.968557125387
2015-04-26,82.4489795918367,4596800,104.540435728139,1.98399065755977e-05,92.7527361645821,0.000672382635787516,103.881341169501
2015-04-27,82.4897959183673,4596992.30769231,104.640887343609,1.98589704971549e-05,91.5652449871032,0.000738817016081509,103.794144237284
2015-04-28,82.530612244898,4597184.61538462,104.74133526172,1.98780337170197e-05,91.6086934468201,0.000725603037641069,103.619600528893
2015-04-29,82.5714285714286,4597376.92307692,104.841779482177,1.98970962351357e-05,91.915696751198,0.000712227129026175,103.705904645097
2015-04-30,83.4285714285714,4597569.23076923,105.880535560823,2.00942335764107e-05,93.9103055299983,0.000607035278972835,103.959774573394
2015-05-01,84.2857142857143,4597761.53846154,106.919171219089,2.02913480640493e-05,95.8449530454675,0.000505249827063542,104.209869182332
2015-05-02,85.1428571428571,4597953.84615385,107.957686480946,2.04884397026012e-05,94.902661316595,0.000581229310949348,104.526075017983
2015-05-03,86,4598146.15384615,108.996081370362,2.06855084966146e-05,91.0064455974931,0.00083961203180354,104.908741620096
2015-05-04,86.8571428571428,4598338.46153846,110.034355911294,2.08825544506365e-05,87.1095276136297,0.00109800223467061,105.29134661754
2015-05-05,87.7142857142857,4598530.76923077,111.072510127695,2.10795775692125e-05,83.6128355144957,0.00133047121074798,105.645438764482
2015-05-06,88.5714285714286,4598723.07692308,112.110544043509,2.12765778568871e-05,80.0225408060294,0.00156300010952721,105.907385619909
2015-05-07,87.8163265306122,4598915.38461538,111.141340007333,2.10926402503858e-05,72.8211109915972,0.00199189229363893,105.810831158845
2015-05-08,87.0612244897959,4599107.69230769,110.172272997676,2.09087286490693e-05,70.2777283444102,0.00215695324673261,106.003344970042
2015-05-09,86.3061224489796,4599300,109.203342983796,2.07248430471031e-05,81.1591060450419,0.00152331479229595,106.391292264632
2015-05-10,85.5510204081633,4599492.30769231,108.234549934958,2.05409834386545e-05,90.5812601130231,0.000979825595563938,106.81207110354
2015-05-11,84.7959183673469,4599684.61538462,107.26589382044,2.03571498178926e-05,100.003845062944,0.000436373982249583,107.23281645289
2015-05-12,84.0408163265306,4599876.92307692,106.297374609525,2.01733421789883e-05,109.528599525544,-0.000113616688196014,107.646311852201
2015-05-13,83.2857142857143,4600069.23076923,105.32899227151,1.99895605161143e-05,118.8190362075,-0.000663447170008138,107.827043494806
2015-05-14,82.9183673469388,4600261.53846154,104.899866688468,1.9908120148878e-05,129.080128748696,-0.00126598324082495,108.104052431467
2015-05-15,82.5510204081633,4600453.84615385,104.470787405807,1.98266885686265e-05,135.518924174337,-0.00165208146178074,108.14393435263
2015-05-16,82.1836734693878,4600646.15384615,104.041754414818,1.97452657737072e-05,127.817705067125,-0.00118458552318553,108.187938362418
2015-05-17,81.8163265306122,4600838.46153846,103.612767706794,1.96638517624676e-05,124.130313671787,-0.000964801211091227,108.141628001583
2015-05-18,81.4489795918367,4601030.76923077,103.183827273033,1.95824465332561e-05,120.443199453238,-0.000745059290020589,108.095331839726
2015-05-19,81.0816326530612,4601223.07692308,102.754933104833,1.95010500844213e-05,114.218877401503,-0.000361404704943681,108.228955821767
2015-05-20,80.7142857142857,4601415.38461538,102.326085193494,1.94196624143123e-05,108.245517323628,2.20619930951405e-05,108.61119485918
2015-05-21,81.2857142857143,4601607.69230769,103.038914290129,1.95549446386793e-05,104.327419799899,0.000293790301275883,109.197287833848
2015-05-22,81.8571428571429,4601800,103.751681001245,1.96902150233897e-05,100.625996790097,0.000553221784083012,109.796754304841
2015-05-23,82.4285714285714,4601992.30769231,104.464385336476,1.98254735702718e-05,99.3246270139387,0.00065724100886784,110.22036845895
2015-05-24,83,4602184.61538462,105.177027305456,1.99607202811538e-05,91.2828906101927,0.00117695019345634,110.795547867505
2015-05-25,83.5714285714286,4602376.92307692,105.889606917813,2.00959551578632e-05,83.2410356929235,0.00169659993868272,111.370662676283
2015-05-26,84.1428571428571,4602569.23076923,106.602124183175,2.02311782022271e-05,77.331240345937,0.00207848567170801,111.794611268528
2015-05-27,84.7142857142857,4602761.53846154,107.314579111167,2.03663894160721e-05,71.312058252735,0.00246038277523765,112.110125431726
2015-05-28,85.5102040816327,4602953.84615385,108.272655650593,2.05482152225372e-05,65.7352997821002,0.00281819839282051,112.469483730243
2015-05-29,86.3061224489796,4603146.15384615,109.230648169676,2.07300250834426e-05,53.9204011241478,0.00352881036219064,112.442192170717
2015-05-30,87.1020408163265,4603338.46153846,110.188556681384,2.09118190012495e-05,45.9456725208325,0.00400962254070626,112.445262358446
2015-05-31,87.8979591836735,4603530.76923077,111.146381198683,2.10935969784186e-05,47.201961991894,0.00392130819377556,112.240779693855
2015-06-01,88.6938775510204,4603723.07692308,112.104121734536,2.12753590174099e-05,48.4580701560169,0.00383301689010317,112.036321312158
2015-06-02,89.4897959183673,4603915.38461538,113.061778301902,2.14571051206829e-05,50.650872937949,0.00368426877513265,111.765523379849
2015-06-03,90.2857142857143,4604107.69230769,114.019350913738,2.16388352906965e-05,53.1633704395048,0.00353538060320566,111.811799266083
2015-06-04,90.1632653061224,4604300,113.892125938241,2.16146902638429e-05,53.7214843956014,0.00349263774510455,111.664344586886
2015-06-05,90.0408163265306,4604492.30769231,113.764884293258,2.15905420734187e-05,56.0881693789497,0.00334764541954326,111.628954534592
2015-06-06,89.9183673469388,4604684.61538462,113.637625986474,2.15663907208826e-05,57.8661851788061,0.00322714555476594,111.410984223482
2015-06-07,89.7959183673469,4604876.92307692,113.510351025574,2.15422362076927e-05,53.8618253764028,0.00346297482990155,111.322966728959
2015-06-08,89.6734693877551,4605069.23076923,113.383059418238,2.15180785353067e-05,49.8572797557815,0.00369878614695226,111.234937078307
2015-06-09,89.5510204081633,4605261.53846154,113.255751172143,2.14939177051816e-05,42.8880347832684,0.00412586668723155,111.356792457876
2015-06-10,89.4285714285714,4605453.84615385,113.128426294963,2.14697537187738e-05,35.3630055720029,0.00455320310997461,110.927964385141
2015-06-11,89.7142857142857,4605646.15384615,113.501387969819,2.15405351798792e-05,28.739480146514,0.00493155674188074,110.588527391509
2015-06-12,90,4605838.46153846,113.874294289965,2.16113061356496e-05,28.9750338880207,0.00492221107461672,110.673893304509
2015-06-13,90.2857142857143,4606030.76923077,114.247145268122,2.16820665884996e-05,38.5005162497063,0.00439772042898555,111.498277650437
2015-06-14,90.5714285714286,4606223.07692308,114.619940917009,2.17528165408429e-05,49.5461426375655,0.00377965695694213,112.288448122805
2015-06-15,90.8571428571429,4606415.38461538,114.992681249341,2.18235559950925e-05,60.591889620469,0.00316165686411057,113.078555221569
2015-06-16,91.1428571428571,4606607.69230769,115.365366277828,2.18942849536605e-05,73.3727754133944,0.00243181749679985,113.745809495266
2015-06-17,91.4285714285714,4606800,115.737996015177,2.19650034189586e-05,86.5085472572145,0.0017018626582597,114.7645729723
2015-06-18,91.1224489795918,4606992.30769231,115.30602919995,2.18830238366261e-05,98.1939249869375,0.00105068745462539,115.639539483538
2015-06-19,90.8163265306122,4607184.61538462,114.874161992312,2.18010631580339e-05,108.130464082623,0.000498385086077803,116.406148436945
2015-06-20,90.5102040816327,4607376.92307692,114.442394365568,2.17191213781157e-05,94.7302646736744,0.00129005773386978,116.152963402316
2015-06-21,90.2040816326531,4607569.23076923,114.010726293031,2.16371984918073e-05,82.6277249373419,0.00200174359024175,115.870680740487
2015-06-22,89.8979591836735,4607761.53846154,113.579157748026,2.15552944940457e-05,70.5252793597933,0.00271334062064683,115.588440387496
2015-06-23,89.5918367346939,4607953.84615385,113.147688703883,2.14734093797699e-05,60.0441494832752,0.00332033287386875,115.191558185361
2015-06-24,89.2857142857143,4608146.15384615,112.716319133945,2.13915431439203e-05,49.4389724394955,0.00392731838581568,114.671730827894
2015-06-25,89.7142857142857,4608338.46153846,113.286918391316,2.1499832686426e-05,40.6408583926956,0.00443622021745273,114.330912424803
2015-06-26,90.1428571428571,4608530.76923077,113.857418558362,2.16081034233588e-05,30.0047914363952,0.00504885785825854,113.876418177786
2015-06-27,90.5714285714286,4608723.07692308,114.427819659374,2.17163553593285e-05,43.2076203497073,0.00427553940563367,114.2371564955
2015-06-28,91,4608915.38461538,114.998121718633,2.18245884989434e-05,57.0081165321231,0.0034655306486367,114.584442728573
2015-06-29,91.4285714285714,4609107.69230769,115.568324760413,2.19328028468104e-05,70.8086918719489,0.00265561236865324,114.931691377123
2015-06-30,91.8571428571429,4609300,116.138428808983,2.20409984075349e-05,81.8610809693919,0.00202287820625856,115.473225244584
2015-07-01,92.2857142857143,4609593.47826087,116.710057081984,2.21494832388187e-05,92.9843816156918,0.00138891558611667,116.063991910193
2015-07-02,92.7551020408163,4609886.95652174,117.309649503843,2.22632751658398e-05,104.153296040027,0.000752607516845341,116.660127754963
2015-07-03,93.2244897959184,4610180.43478261,117.909236433066,2.23770660504566e-05,116.247298268348,6.41528639251965e-05,117.313454713921
2015-07-04,93.6938775510204,4610473.91304348,118.508817876157,2.24908558939035e-05,118.923594742438,-5.87205142546802e-05,117.947659795525
